category,review_type,rating,consumer,consumer rating,brand_name,review
상의,0,4.8,"남성, 176cm, 72kg",2,폴로 랄프 로렌,"한 번 입고 반품됐던 옷인지 처음 왔을 때부터 소매 접혀있고 폴로 데님셔츠 왔을 때랑은 다른 포장법으로 와서
조금 불편했습니다 그래도 잘 입어야죠 뭐.."
상의,1,4.8,"남성, 175cm, 70kg",3,폴로 랄프 로렌,엉덩이 아래까지 내려오는거 빼면 좀 괜찮아요 색도 이쁘고 맘에들어요
상의,1,4.8,"남성, 176cm, 66kg",3,폴로 랄프 로렌,상품 이미지보다 색상은 훨씬 진합니다. 상품이미지 상으로는 블루보다 소라색에 가깝지만 실제 상품의 색상은 소라색보단 진짜 찐한 블루에 가깝습니다.
상의,1,4.8,"남성, 177cm, 64kg",3,폴로 랄프 로렌,같은 커스텀핏 옥스포드 셔츠 블루보다 사이즈가 작은 것 같아요
상의,1,4.8,"남성, 171cm, 62kg",3,폴로 랄프 로렌,다 좋은데 처음에 팔 구겨진채로 와서 조금 그랬습니다
상의,1,4.8,"남성, 178cm, 70kg",3,폴로 랄프 로렌,오버핏으로 입기 너무 좋은 것 같아요 추천드려요
상의,1,4.8,"남성, 180cm, 70kg",3,폴로 랄프 로렌,재질은 괜찮은데 핏이 애매하네요. 폴로라서 그냥 입어요.
상의,1,4.8,"남성, 180cm, 75kg",3,폴로 랄프 로렌,"깔끔하고 이쁘네요
가격대가 조금 있지만 만족해요"
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,전형적인 옥스포트 셔츠입니다. 여기에 폴로를 얹어서 확실히 좋네요 잘입겟습니다.
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,깔끔하고 폴로로고가 주는 느낌이 건지나네요 핏은 정핏에서 살짝 오버한 느낌입니다.
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,핏도 좋고 예뻐요 좋은 상품 감사합니다!! 사이즈도 딱 좋아요
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,"아주아주 만족합니다
핏 하면 색상 다 마음에 들어요"
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,옥스포드는 항상 이쁘죠 봄이라 구매해봤어요 굿
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,재질이 매끈하네요 촉감 너무 좋아요..! 남친 선물햇슴다 ㅠㅠ 예뻐요
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,생각보다 큰데 원하는 핏 나와서 만족하면서 입습니다~상체 짧으신분들은 한치수 줄이세요 전 상체 깁니다~
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,"역시 폴로 좋아요
구김이 좀 잘 가는게 아쉽긴하고
전체적으로 사이즈가 넉넉하게 나왓어요"
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,핏도이쁘고 정말 재질도 좋아서 옥스포드셔츠의 근본이긴하네요
상의,1,4.8,", 175cm, 74kg",5,폴로 랄프 로렌,색감이 정말 이쁩니다. 그리고 요즘 같은 날씨에 입기 좋아요.
상의,1,4.8,"남성, 175cm, 63kg",3,라퍼지스토어,"으음 셔츠 처음 사보는데 이게 맞나..?
일단 기장이 많이 길구요
배송은 최악이었음.. 출고했다면서 일주일 넘게 걸려서 겨우 받았어요 ㅠㅠ"
상의,1,4.8,"남성, 185cm, 68kg",3,라퍼지스토어,음….하얀색 말고 파란색 사세요 제가 못입는걸수도 있지만 막 크게 흰색은 추천하지 않아요
상의,1,4.8,"남성, 172cm, 65kg",3,라퍼지스토어,"옷 소매 부분이 터져서 왔어요 그래서 별점3개줬어요 상품받고 꼭 확인하세요!
옷은 이뻐요!"
상의,1,4.8,"남성, 162cm, 50kg",3,라퍼지스토어,색감도 좋고 예쁜데 저한테는 조금 큰거같네요.. 허벅지 중간 정도 옵니다
상의,1,4.8,"남성, 176cm, 80kg",3,라퍼지스토어,전반적으로 카라 부분이 다 아쉽습니다 제가 목이 두꺼운편도아닌데 잠갔을때 너무 딱맞고 다른부분은 루즈한건 마음에 듭니다
상의,1,4.8,"남성, 168cm, 64kg",3,라퍼지스토어,너무 커서 동생 줬더니 잘맞네요 동생 173/60
상의,1,4.8,"남성, 166cm, 60kg",3,라퍼지스토어,정사이즈 선택하시면 딱 오버하게 핏 나오네요!! 원했던 핏입니다
상의,1,4.8,"여성, 170cm, 58kg",3,라퍼지스토어,"디자이 예쁘고 겨울에 입기좋은 두께감 입니다
완전 오버핏 입니다"
상의,1,4.8,"남성, 175cm, 60kg",3,라퍼지스토어,위에 조끼입었는대 진짜 예쁘네요 이렇게 종종 입을 거 같애요
상의,1,4.8,"남성, 180cm, 70kg",3,라퍼지스토어,"오버핏이고 두께가 얇은편이라 봄,가을에 입기 좋을것같아요. 단점은 카라가 위로 뜹니다. 단추를 다 잠궈야 그나마 낫네요."
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,"크다는 이야길 듣고도 M을 시켰지만 S해도 됐겠다는 느낌 ?
벋- 나쁘지 않습니다 크면 큰대로 입어도 될 것 같아요
무난템 - !"
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,완전 입을수록 만족합니다. 너무 이뻐요. 간절기 최고의 템
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,배송도 빠르고 저렴하게 잘 구매했습니다 감사합니다
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,"색상 그대로고 핏도이쁘고 만족합니다!
잘어울리게 입고있어요
사이즈 작은거해도 큰차이없네용"
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,"색상 그대로고 핏도이쁘고 만족합니다!
잘어울리게 입고있어요"
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,"색상 그대로고 핏도이쁘고 만족합니다!
잘어울리게 입고있어요"
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,지금 딱 입기 좋아요! 안에 흰티 입고 입는게 좋을거같아요
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,"색상도 이쁘고 핏도 예쁜데, 품 너무커서 살짝 줄였어요"
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,청바지에도 잘어울리고 슬렉스에도 잘 어울립니다 예뻐요
상의,1,4.8,"남성, 174cm, 69kg",5,라퍼지스토어,배송지연되서 조금기다렸는데 기다린보람이있네요 핏 넘이쁘고 한여름아니면 계속입을수있을거같아요 강추입니다!!
상의,0,4.8,"남성, 173cm, 73kg",1,테이크이지,"생각보다 핏이 이쁘게 안나오는갓 같아요 ㅠㅠ
레이어드 할생각으로 사시는거면 다를거사세요.."
상의,0,4.8,"남성, 175cm, 73kg",1,테이크이지,"퀄리티가 너무 별로라서
그냥 간절기 때 동네용, 회사 실내용
으로 입을 예정
사진후기에 첨부해뒀음"
상의,0,4.8,"남성, 183cm, 88kg",1,테이크이지,받았을때 구김도 심했고 스팀다리미질 해서 입고 나오니까 한쪽 단추가 아예 없네요. 검수 안하시나요? 이미 입고 나온거라 환불도 못하고 기분 안좋네요.
상의,0,4.8,"여성, 173cm, 64kg",2,테이크이지,"핏은 이쁜데 질이.. 지하상가에서 만오천원에 팔거같이 생김..
특히 목 뒤쪽 태그 붙어있는 곳 마감이 너무 싼티남
구김에 취약한 재질"
상의,0,4.8,"남성, 173cm, 67kg",2,테이크이지,"평이 좋아서 샀는데 사이즈는 개인적으로 미스입니다. 똑같은 옷에 색상만 달라서 후기 내용은 거의 동일합니다~~

기본 사이즈 수치봐도 어지간한 상의나 아우터 L사이즈랑 비슷하더라구요~ 그래서 제가 키에 비해 어깨랑 상체가 좀 있는 편이라 고민하다가 사이즈 믿고 S샀음에도 팔까진 나름 오버핏으로 만족스러웠지만 전체적인 품과 길이는 상상초월!..
후기를 다 읽어봤는데 몇몇분이 아래 품이 엄청 크다고 했었는데 정말 커요. 그래서 이게 요즘 스타일인가 싶은데 제가 소화하기엔 아직 너무 오버핏이라 아쉬웠습니다.
색은 사진이 담지 못했고, 빛 아래서 볼때 훨씬 선명하고 깔끔해요! 옷 재질도 괜찮았어요.
반품할까 고민했는데, 가격이 좋아서 전체적으로 길이 품 수선해서 입으려고요!
사진 후기는 1번이 현실핏 2번이 내가 생각했던 핏(같은 제품 다른색상)인데 전 적당한 세미 오버나 넣어 입는걸 선호해서.. 넣어서 빼입기에도 품이 어마어마해서 수선 필수입니다~ 도움이 되셨길.."
상의,0,4.8,"남성, 173cm, 67kg",2,테이크이지,"평이 좋아서 샀는데 사이즈는 개인적으로 미스입니다.
기본 사이즈 수치봐도 어지간한 상의나 아우터 L사이즈랑 비슷하더라구요~ 그래서 제가 키에 비해 어깨랑 상체가 좀 있는 편이라 고민하다가 S샀는데 팔까진 나름 오버핏으로 만족스러웠지만 전체적인 품과 길이는 상상초월!..
후기를 다 읽어봤는데 몇몇분이 아래 품이 엄청 크다고 했었는데 정말 커요. 그래서 이게 요즘 스타일인가 싶은데 제가 소화하기엔 아직 너무 오버핏이라 아쉬웠습니다.
색은 사진이 담지 못했고, 빛 아래서 볼때 훨씬 선명하고 깔끔해요! 옷 재질도 괜찮았어요.
반품할까 고민했는데, 가격이 좋아서 전체적으로 길이 품 수선해서 입으려고요!
사진 후기는 1번이 현실핏 2번이 내가 생각했던 핏인데 전 적당한 세미 오버나 넣어 입는걸 선호해서.. 넣어서 빼입기에도 품이 어마어마해서 수선 필수입니다~ 도움이 되셨길..^^"
상의,0,4.8,"남성, 175cm, 80kg",2,테이크이지,기장이 너무 짧은걸 몰랐네요 그래서 한번 입고 안입고 있습니다 여자옷 같아요 잘 참고해서 사세여 여러분들
상의,0,4.8,"남성, 172cm, 65kg",2,테이크이지,"두께감, 색상, 밝기 다 좋으나 길이가 조금 기네요 ㅜ
생각보다 많이커요"
상의,0,4.8,"여성, 162cm, 45kg",2,테이크이지,색감과 모양이 좋은데 마감이 너무 엉망이어서 오래는 못입을 것 같아 많이 아쉽습니다
상의,0,4.8,"남성, 160cm, 83kg",2,테이크이지,"팔길이부터 기장 다 수선해서 입은사진입니다
후기를 봤더라면 구매하지않았을텐데... 옷마감이 너무너무 안좋아요"
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,"잘 구겨지긴 하는데 예쁩니다.

얇아서 안에 검은 티 입으면 비칩니다."
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,색감도 이쁘고 옷이 너무 이쁘고 가성비 좋습니다
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,"진짜 이쁩니다.
셔츠 진짜 오랜만에 입는데 왜 이제서야 입은지
그리고 왜 이 브랜드를 지금알았는지 후회되네요
사랑합니다"
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,옷이 커서 안에다가 입으면 레이어드한거처럼 보여서 이쁘네요~
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,박시하게 입으시는 분들이 많이 좋아하실 것 같네용
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,오자마자 바로 뜯어서 입었는데 사람들이 많이 사는 이유가 있네요 핏도 좋고 자연스럽게 구겨짐도 굿
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,예상한 거보다 색이 좀 더 진하지만 만족하고 입어요!!
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,예쁜 옥스퍼드 셔츠 찾고 있었는데 사이즈 크고 좋아요.
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,"루즈핏에 기본으로 너무 좋네요
총알배송이라 더욱 좋습니다
색깔별로 사볼까합니당 ㅋㅋ"
상의,1,4.8,"남성, 174cm, 71kg",5,테이크이지,믿고 사세요 오버핏 좋아하시는 분들은 좋아하실거에요~
상의,0,4.8,"여성, 160cm, 48kg",2,마뗑킴,핏은 괜찮은데 너무 얇고 먼지가 잘 붙는 재질이에요 질이 안 좋아서 다른 제품 구매할 때 망설여질 것 같아요
상의,1,4.9,"남성, 185cm, 97kg",5,스파오,셔츠 사이즈도 딱 적당하고 색깔은 생각했던 색은 아니지만 마음에 들어요! 다른 색상도 사고 싶어요
상의,1,4.9,"남성, 180cm, 90kg",5,스파오,이뻐요 무난하게 지금 딱 입기 좋습니다 추천추천
상의,1,4.9,"남성, 173cm, 68kg",5,스파오,정사이즈로 가면 제 스펙 기준 딱 좋은 오버핏나오는거 같네요!
상의,1,4.9,"남성, 186cm, 76kg",5,스파오,생각한 실루엣에 색감이에요! 지금 날씨에 아우터로 활용하기에 너무 좋을듯합니당!
상의,1,4.9,"남성, 180cm, 70kg",5,스파오,오버핏으로 샀는데 생각보다 작습니다 그래도 이 가격이면 훌륭합니다
상의,1,4.9,"남성, 178cm, 80kg",5,스파오,가성비로 자주 사용합니다 스파오 후뚜루마뚜루ㅜ
상의,1,4.9,"남성, 171cm, 54kg",4,스파오,"좋아요 핏도적동하고 어깨가좀더컷으면하는것과
팔통시 조금작았으면합니다"
상의,1,4.9,"남성, 182cm, 68kg",5,스파오,셔츠가 오버핏이라서 넉넉하고 품이 커서 편합니다. 요즘 시티보이 컨셉으로도 입기 쉽고 정말 이뻐요! 색깔도 딱 사진색깔 그대로입니다. 흥하세요!
상의,1,4.9,"남성, 167cm, 72kg",5,스파오,"시티오버 느낌도 낼 수 있어서 좋습니다.
초여름이나 여름까지도 입을 수 있습니다.
하지만 인기있는 제품인지 가끔씩 같은옷입는 사람을 본 것 같기도….ㅎㅎ"
상의,1,4.9,"남성, 177cm, 70kg",5,스파오,너무 예쁜거 아닌가요~~~ 봄철에 입기 정말 딱 좋은 옷입니다!
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,셔츠 사이즈도 딱 적당하고 색깔은 생각했던 색은 아니지만 마음에 들어요! 다른 색상도 사고 싶어요
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,이뻐요 무난하게 지금 딱 입기 좋습니다 추천추천
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,정사이즈로 가면 제 스펙 기준 딱 좋은 오버핏나오는거 같네요!
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,생각한 실루엣에 색감이에요! 지금 날씨에 아우터로 활용하기에 너무 좋을듯합니당!
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,오버핏으로 샀는데 생각보다 작습니다 그래도 이 가격이면 훌륭합니다
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,가성비로 자주 사용합니다 스파오 후뚜루마뚜루ㅜ
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,셔츠가 오버핏이라서 넉넉하고 품이 커서 편합니다. 요즘 시티보이 컨셉으로도 입기 쉽고 정말 이뻐요! 색깔도 딱 사진색깔 그대로입니다. 흥하세요!
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,"시티오버 느낌도 낼 수 있어서 좋습니다.
초여름이나 여름까지도 입을 수 있습니다.
하지만 인기있는 제품인지 가끔씩 같은옷입는 사람을 본 것 같기도….ㅎㅎ"
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,너무 예쁜거 아닌가요~~~ 봄철에 입기 정말 딱 좋은 옷입니다!
상의,1,4.9,"남성, 171cm, 53kg",5,스파오,생각보다는 밝은 색이였는데 맘에 쏙 드네요! 이제 날씨도 따듯해졌고 밝은 색이라 좋네여
상의,0,4.8,"남성, 173cm, 70kg",1,리,Lee라는 글자가 너무 메리트가 있고 그런데 남색무늬가 검정색으로 보이는 거 같아요
상의,0,4.8,"남성, 178cm, 63kg",1,리,"싼 맛에 한두달 입기 좋은 것 같아요
요즘 아침에 입고 나가는데 살짝 덥고 땀 나는 거 보니 한여름에 입기엔 다소 더울 것 같아 곤란하네요"
상의,0,4.8,"여성, 161cm, 55kg",1,리,얇아서 좋긴한데 몸에 너무 들러붙어서 별은 하나
상의,0,4.8,"남성, 174cm, 59kg",1,리,"1주일 후기, 세탁기 돌렸더니 허리 뒤쪽 보풀 일어남
세탁 1번 했는데 밑단 쭈글쭈글 함, ㄹㅇ 구데기 옷"
상의,0,4.8,"여성, 160cm, 50kg",2,리,"좋아요 길이감이 길고 아무래도 사이즈가 큰데
휘뚜루마뚜루템!!"
상의,0,4.8,"여성, 158cm, 60kg",2,리,"저는 통통이고요 통통이들은 안 사는 걸 추천
저는 왠만한 남녀공용 티셔츠 m 오버하게 맞는데
재질이 너무 얇아서 팔뚝이 안 버텨줌"
상의,0,4.8,"여성, 166cm, 51kg",2,리,"생각보다 작은거시켯는데 좀 크네요
한사이즈로 시키는게 좋아여"
상의,0,4.8,"여성, 162cm, 44kg",2,리,기본적으로 옷은 너무 이쁨 근데 2번정도 빨으니 목이 늘어나고 3번부터 길이가 짧아지기 시작함 ㅠㅠㅠㅠㅠ 너무 아쉬움 한사이즈 크게 사시길 바래요 엉덩이 가렷던게 이젠 안가리네용..
상의,0,4.8,"여성, 168cm, 0kg",2,리,음.. 일단 면재질이 부드럽긴 한데 목부분도 그렇고 2번 입었는데 벌써 늘어난 느낌.. 로고 없었다면 안 샀을 듯
상의,1,4.8,"남성, 174cm, 82kg",3,리,남자친구 주려고 XL로 샀어요 남자친구가 덩치도 있고 어깨도 넓어서 딱 맞았어요
상의,1,4.8,"여성, 165cm, 70kg",5,리,체육대회날 입었는데 원래 크게 입는걸 좋아해서 라지 주문했는데 생각했던것보다 더 컸어요 ㅠ🥺 소매 부분은 몇번 접고 다녔습니다 그래도 옷은 너무너무너무 이뻐요💟
상의,1,4.8,"여성, 165cm, 70kg",5,리,진짜 너무 좋습니다 사이즈 부터 재질까지 너무 만족해요 ㅜㅜ
상의,1,4.8,"여성, 165cm, 70kg",5,리,목 금방늘어나지 않을거같고 좋음 흰색은 너무큰거사서 한사이즈작은거삼
상의,1,4.8,"여성, 165cm, 70kg",5,리,리 반팔 어디에 입어도 잘 어울려요 자주 입겠습니다 ㅎㅎ
